Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Incarnate Word Cardinals vs. Northern Arizona Lumberjacks,Dec 21 03:00PM ET,Northern Arizona Lumberjacks,2,7.0,7.6,7.0,0.5,7.0,-0.0145631067961164,-0.0192307692307692,1.4,7.6,7.0,7.6,10.2,0.2635343442610671,230.0,0.2946356878286321,-0.0442308072540844,0.0,0.026,0.2199999999999999,0.27,0.232433000693502,2,142.0,140.431084051328,141.5,142.0,142.0,3.3,140.0,143.0,140.862168102656,135.14,0.4844431069004852,0.5000014788054651,-0.034787662330284,-0.0238080450040587,-0.0370879935779836,-0.0215296216730037,0,1,0,0
Clemson Tigers vs. Cincinnati Bearcats,Dec 21 03:00PM ET,Cincinnati Bearcats,2,6.0,5.35,5.5,0.5168516246190507,6.0,-0.0069578991904731,-0.0121951219512195,3.0,3.7,7.0,2.2,8.8,0.3243739279588336,255.0,0.3087478559176672,0.0017932827975432,0.0232712987436184,0.084,0.3399999999999999,0.25,0.417080678478873,2,139.25,134.815,137.5,137.5,139.25,0.8,134.0,135.0,135.898904948907,134.63,0.4689083823942211,0.5155598439676844,-0.0582783788350932,-0.0025124451889421,-0.0504391352242822,0.0033602923428301,0,0,0,1
Incarnate Word Cardinals vs. Northern Arizona Lumberjacks,Dec 21 03:00PM ET,Incarnate Word Cardinals,2,-7.0,-7.6,-7.0,0.5,-7.0,-0.0238095238095238,-0.0192307692307692,1.4,-7.6,-7.0,-7.6,-10.2,0.7364656557389329,-285.0,0.7053643121713679,-0.0003308810576039,0.0,0.026,0.78,0.73,0.767566999306498,2,142.0,140.431084051328,141.5,142.0,142.0,3.3,140.0,143.0,140.862168102656,135.14,0.4844431069004852,0.5000014788054651,-0.034787662330284,-0.0238080450040587,-0.0370879935779836,-0.0215296216730037,0,1,0,0
Tennessee Volunteers vs. Gardner-Webb Bulldogs,Dec 21 03:00PM ET,Gardner-Webb Bulldogs,3,42.0,42.35,42.0,0.5,40.5,-0.0238095238095238,-0.0418464847797249,4.1,44.0,37.0,40.7,46.5,,3300.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0001553614822956,3,149.5,151.6140032927895,150.5,148.5,149.5,2.3,156.0,151.0,151.738006585579,151.49,0.5150432125615789,0.4849567874384211,-0.0006952862277673,-0.0444549772674612,-0.0123255864410015,-0.0347532564404505,0,0,1,0
Tennessee Volunteers vs. Gardner-Webb Bulldogs,Dec 21 03:00PM ET,Tennessee Volunteers,3,-42.0,-42.35,-42.0,0.5,-40.5,-0.0192307692307692,-0.0092418404586273,4.1,-44.0,-37.0,-40.7,-46.5,,-10000.0,0.0,0.0,0.0,0.0,1.0,0.9997,0.999844638517704,3,149.5,151.6140032927895,150.5,148.5,149.5,2.3,156.0,151.0,151.738006585579,151.49,0.5150432125615789,0.4849567874384211,-0.0006952862277673,-0.0444549772674612,-0.0123255864410015,-0.0347532564404505,0,1,1,0
Arizona St Sun Devils vs. Oregon St Beavers,Dec 21 03:00PM ET,Arizona St Sun Devils,3,-12.5,-12.35,-12.5,0.5,-12.5,-0.0238095238095238,-0.0260663507109004,1.2,-11.9,-13.0,-10.4,-12.8,0.8565068493150685,-1050.0,0.863013698630137,-0.0434931506849315,-0.0510226677460831,0.015,0.85,0.87,0.84037085810377,3,147.5,148.405,148.0,148.0,147.5,1.2,148.0,149.0,146.382818694388,148.81,0.5075229437220032,0.4924770562779967,-0.0162865800875205,-0.0313324675315271,-0.0197180656732228,-0.0380393756468859,0,0,0,0
Clemson Tigers vs. Cincinnati Bearcats,Dec 21 03:00PM ET,Clemson Tigers,2,-6.0,-5.35,-5.5,0.4831483753809493,-6.0,-0.0406611484285745,-0.0260663507109004,3.0,-3.7,-7.0,-2.2,-8.8,0.6756260720411664,-320.0,0.6912521440823327,-0.0465961501810557,-0.0668662014934509,0.084,0.66,0.75,0.582919321521127,2,139.25,134.815,137.5,137.5,139.25,0.8,134.0,135.0,135.898904948907,134.63,0.4689083823942211,0.5155598439676844,-0.0582783788350932,-0.0025124451889421,-0.0504391352242822,0.0033602923428301,0,0,0,1
Saint Louis Billikens vs. New Hampshire Wildcats,Dec 21 03:00PM ET,New Hampshire Wildcats,3,31.5,32.900000000000006,32.0,0.4839657729027816,32.0,-0.0398437509067422,-0.0352649963279876,3.9,32.7,30.0,33.1,39.3,,,0.0,0.0,0.0,0.004,0.01,0.004,0.001723656990772,3,149.5,150.418478306996,150.0,149.5,149.5,3.0,153.0,148.0,152.836956613992,147.49,0.5075229437220032,0.4924770562779967,-0.0162865800875205,-0.0267537129527725,-0.0140081567564656,-0.0290540442004721,0,1,0,0
Arizona St Sun Devils vs. Oregon St Beavers,Dec 21 03:00PM ET,Oregon St Beavers,3,12.5,12.35,12.5,0.5,12.5,-0.0238095238095238,-0.0121951219512195,1.2,11.9,13.0,10.4,12.8,0.1434931506849315,660.0,0.1369863013698629,0.0006360078277886,0.0064002421167925,0.015,0.15,0.13,0.15962914189623,3,147.5,148.405,148.0,148.0,147.5,1.2,148.0,149.0,146.382818694388,148.81,0.5075229437220032,0.4924770562779967,-0.0162865800875205,-0.0313324675315271,-0.0197180656732228,-0.0380393756468859,0,0,0,0
Michigan Wolverines vs. La Salle Explorers,Dec 21 04:00PM ET,La Salle Explorers,3,39.5,36.8,38.5,0.5320425632110974,39.0,0.0082330394015736,0.024653400649521,4.9,37.5,35.0,36.1,45.7,,,0.0,0.0,0.0,0.005,0.01,0.0009999999999999,0.000710352571521,3,153.5,148.44,151.5,150.0,153.5,3.3,150.0,145.0,152.531620153801,146.88,0.4699349568237442,0.5300650431762558,-0.0538745669857796,0.0062555193667319,-0.0477548303766244,-0.0098025841274136,0,1,0,1
Evansville Purple Aces vs. Drake Bulldogs,Dec 21 04:00PM ET,Evansville Purple Aces,2,3.5,3.75,3.5,0.5,3.0,-0.0238095238095238,-0.0360823938498199,0.7,2.5,4.0,3.7,3.8,0.3810890668857462,137.0,0.3982300884955753,-0.0355775997809205,0.0,0.026,0.4,0.35,0.363948045275917,2,143.5,144.4,144.0,144.5,143.5,1.7,143.0,146.0,142.97693385023,145.8,0.50777918595249,0.49222081404751,-0.0160303378570337,-0.0315887097620138,-0.0215311004784688,-0.0215311004784688,0,0,0,0
Evansville Purple Aces vs. Drake Bulldogs,Dec 21 04:00PM ET,Drake Bulldogs,2,-3.5,-3.75,-3.5,0.5,-3.0,-0.0238095238095238,-0.0023791446117186,0.7,-2.5,-4.0,-3.7,-3.8,0.6189109331142539,-167.0,0.6017699115044248,-0.0107186965153757,0.0,0.026,0.6,0.65,0.636051954724083,2,143.5,144.4,144.0,144.5,143.5,1.7,143.0,146.0,142.97693385023,145.8,0.50777918595249,0.49222081404751,-0.0160303378570337,-0.0315887097620138,-0.0215311004784688,-0.0215311004784688,0,0,0,0
Michigan Wolverines vs. La Salle Explorers,Dec 21 04:00PM ET,Michigan Wolverines,3,-39.5,-36.8,-38.5,0.4679574367889025,-39.0,-0.0558520870206213,-0.0625589951359801,4.9,-37.5,-35.0,-36.1,-45.7,,,0.0,0.0,0.0,0.005,0.99,0.999,0.999289647428479,3,153.5,148.44,151.5,150.0,153.5,3.3,150.0,145.0,152.531620153801,146.88,0.4699349568237442,0.5300650431762558,-0.0538745669857796,0.0062555193667319,-0.0477548303766244,-0.0098025841274136,0,1,0,1
Miami Hurricanes vs. North Florida Ospreys,Dec 21 04:00PM ET,Miami Hurricanes,3,-36.5,-34.35,-35.5,0.4679574367889025,-35.5,-0.0558520870206213,-0.0398437509067422,2.9,-35.0,-29.0,-35.0,-33.7,,,0.0,0.0,0.0,0.005,0.99,0.996,0.998997854295116,3,168.5,166.680095726367,168.0,167.5,168.5,1.8,169.0,165.0,165.700191452734,167.66,0.4924770562779967,0.5075229437220032,-0.0313324675315271,-0.0140081567564656,-0.0313324675315271,-0.0162865800875205,1,1,0,0
New Mexico St Aggies vs. Sam Houston St Bearkats,Dec 21 04:00PM ET,New Mexico St Aggies,3,-3.0,-2.1,-2.5,0.4839657729027816,-2.0,-0.0398437509067422,-0.0238095238095238,1.4,-4.2,-1.0,-2.5,-1.7,0.5834710250621795,-132.0,0.574468085106383,-0.0165289749378204,2.195948458427744e-05,0.055,0.65,0.54,0.592473965017976,2,155.5,151.635,154.0,157.0,155.5,1.4,152.0,153.0,149.75684051439,151.26999999999998,0.4766742692132684,0.5233257307867316,-0.0471352545962554,-0.0004837930227922,-0.0753950161872611,0.0134502139970634,0,0,0,1
TCU Horned Frogs vs. Florida A&M Rattlers,Dec 21 04:00PM ET,Florida A&M Rattlers,2,31.0,25.9,29.0,0.5671069149700017,31.0,0.0455758144915328,0.0478761457392323,1.0,25.9,25.0,25.9,27.4,,,0.0,0.0,0.0,0.012,0.03,0.01,0.0092295559544944,3,139.5,142.3171376284235,140.5,140.0,139.5,2.2,144.0,141.0,143.634275256847,139.3,0.5150432125615789,0.4849567874384211,-0.0087663112479449,-0.0342739817923481,-0.0140054833005037,-0.0440919084236615,1,1,0,0
TCU Horned Frogs vs. Florida A&M Rattlers,Dec 21 04:00PM ET,TCU Horned Frogs,2,-31.0,-25.9,-29.0,0.4328930850299983,-31.0,-0.0909164387795255,-0.0863376842007709,1.0,-25.9,-25.0,-25.9,-27.4,,,0.0,0.0,0.0,0.012,0.97,0.99,0.990770444045506,3,139.5,142.3171376284235,140.5,140.0,139.5,2.2,144.0,141.0,143.634275256847,139.3,0.5150432125615789,0.4849567874384211,-0.0087663112479449,-0.0342739817923481,-0.0140054833005037,-0.0440919084236615,1,1,0,0
New Mexico St Aggies vs. Sam Houston St Bearkats,Dec 21 04:00PM ET,Sam Houston St Bearkats,3,3.0,2.1,2.5,0.5160342270972185,2.0,-0.0077752967123053,-0.0192307692307692,1.4,4.2,1.0,2.5,1.7,0.4165289749378205,112.0,0.4255319148936171,-0.0279154695066238,-0.0416047955982719,0.055,0.35,0.46,0.407526034982024,2,155.5,151.635,154.0,157.0,155.5,1.4,152.0,153.0,149.75684051439,151.26999999999998,0.4766742692132684,0.5233257307867316,-0.0471352545962554,-0.0004837930227922,-0.0753950161872611,0.0134502139970634,0,0,0,1
Miami Hurricanes vs. North Florida Ospreys,Dec 21 04:00PM ET,North Florida Ospreys,3,36.5,34.35,35.5,0.5320425632110974,35.5,0.0082330394015736,-0.0077752967123053,2.9,35.0,29.0,35.0,33.7,,,0.0,0.0,0.0,0.005,0.01,0.004,0.0010021457048844,3,168.5,166.680095726367,168.0,167.5,168.5,1.8,169.0,165.0,165.700191452734,167.66,0.4924770562779967,0.5075229437220032,-0.0313324675315271,-0.0140081567564656,-0.0313324675315271,-0.0162865800875205,1,1,0,0
DePaul Blue Demons vs. UConn Huskies,Dec 21 04:30PM ET,UConn Huskies,1,-14.5,-13.05,-14.0,0.4826321819260377,-14.0,-0.0411773418834861,-0.0365985873047315,2.3,-13.1,-13.0,-12.8,-17.6,0.8945436144649882,-1475.0,0.8990536277602524,-0.0429563855350118,0.0,0.006,0.9,0.89,0.890033601169724,3,136.5,137.0,136.5,136.5,136.5,4.1,137.0,137.0,138.868653066005,129.62,0.5,0.5,-0.0238095238095238,-0.0238095238095238,-0.0215311004784688,-0.0215311004784688,0,0,0,0
DePaul Blue Demons vs. UConn Huskies,Dec 21 04:30PM ET,DePaul Blue Demons,1,14.5,13.05,14.0,0.5173678180739623,14.0,-0.0064417057355615,-0.001862951156807,2.3,13.1,13.0,12.8,17.6,0.1054563855350118,830.0,0.1009463722397476,0.0001932276402749,0.0,0.006,0.0999999999999999,0.11,0.109966398830276,3,136.5,137.0,136.5,136.5,136.5,4.1,137.0,137.0,138.868653066005,129.62,0.5,0.5,-0.0238095238095238,-0.0238095238095238,-0.0215311004784688,-0.0215311004784688,0,0,0,0
California Golden Bears vs. Columbia Lions,Dec 21 05:00PM ET,California Golden Bears,3,-8.5,-8.1,-8.5,0.5,-8.0,-0.0238095238095238,-0.0192307692307692,1.8,-8.2,-8.0,-10.6,-6.2,0.7761646234676007,-457.0,0.7723292469352014,-0.031527684224707,0.0,0.034,0.78,0.78,0.838488677031137,2,149.5,148.0,149.0,149.5,149.5,1.4,148.0,148.0,150.325363221951,146.92000000000002,0.49222081404751,0.5077791859524899,-0.0315887097620138,-0.0160303378570338,-0.0293102864309588,-0.0137519145259789,0,1,0,0
Cleveland St Vikings vs. Milwaukee Panthers,Dec 21 05:00PM ET,Cleveland St Vikings,3,6.5,3.4,5.5,0.5320425632110974,7.5,0.0093695321848444,0.0334361359156895,1.6,3.3,3.0,3.5,6.5,0.3358450704225352,295.0,0.2816901408450704,0.0417274233637116,0.0,0.008,0.39,0.39,0.375361202923942,2,161.5,163.88,162.5,161.5,161.5,1.6,166.0,165.0,162.722603433449,162.76,0.5155554142940497,0.4844445857059503,-0.0082541095154741,-0.0393649381035735,0.0057514927254223,-0.0482656946678814,0,1,1,0
Illinois St Redbirds vs. Indiana St Sycamores,Dec 21 05:00PM ET,Indiana St Sycamores,3,12.5,14.25,13.0,0.4839657729027816,12.0,-0.0421005778081188,-0.0512733324418667,1.5,15.4,12.0,13.7,14.8,0.1192241500927889,500.0,0.1369863013698629,-0.0236329927643538,0.0,0.028,0.0999999999999999,0.15,0.101461998815715,3,149.5,147.16,148.5,149.0,149.5,1.7,146.0,146.0,149.404121297606,148.32,0.4849567874384211,0.5150432125615789,-0.0388527363711027,-0.0087663112479449,-0.0365756504812615,-0.021529763037255,0,0,0,1
Cleveland St Vikings vs. Milwaukee Panthers,Dec 21 05:00PM ET,Milwaukee Panthers,3,-6.5,-3.4,-5.5,0.4679574367889025,-7.5,-0.0558520870206213,-0.085036279748843,1.6,-3.3,-3.0,-3.5,-6.5,0.6641549295774647,-375.0,0.7183098591549295,-0.0858450704225353,0.0,0.008,0.61,0.61,0.624638797076058,2,161.5,163.88,162.5,161.5,161.5,1.6,166.0,165.0,162.722603433449,162.76,0.5155554142940497,0.4844445857059503,-0.0082541095154741,-0.0393649381035735,0.0057514927254223,-0.0482656946678814,0,1,1,0
Illinois St Redbirds vs. Indiana St Sycamores,Dec 21 05:00PM ET,Illinois St Redbirds,3,-12.5,-14.25,-13.0,0.5160342270972185,-12.0,0.0038391051459989,0.0128117939803281,1.5,-15.4,-12.0,-13.7,-14.8,0.8807758499072109,-735.0,0.863013698630137,-0.0192241500927891,0.0,0.028,0.9,0.85,0.898538001184285,3,149.5,147.16,148.5,149.0,149.5,1.7,146.0,146.0,149.404121297606,148.32,0.4849567874384211,0.5150432125615789,-0.0388527363711027,-0.0087663112479449,-0.0365756504812615,-0.021529763037255,0,0,0,1
Wichita St Shockers vs. Eastern Kentucky Colonels,Dec 21 05:00PM ET,Wichita St Shockers,2,-13.5,-13.7,-13.5,0.5,-13.5,-0.0238095238095238,-0.0238095238095238,0.7,-14.2,-13.0,-13.2,-14.5,0.8866517055655296,-1200.0,0.8833034111310594,-0.0364252175113934,-0.0364252175113934,0.007,0.88,0.89,0.894246988357486,3,142.0,145.915,143.5,142.5,142.0,1.7,144.0,147.0,147.456222475596,144.82999999999998,0.5150472191818924,0.4699309502034305,-0.0143645455239899,-0.0458075485859157,-0.0123255864410015,-0.0347532564404505,0,0,1,0
California Golden Bears vs. Columbia Lions,Dec 21 05:00PM ET,Columbia Lions,3,8.5,8.1,8.5,0.5,8.0,-0.0238095238095238,-0.0192307692307692,1.8,8.2,8.0,10.6,6.2,0.2238353765323992,350.0,0.2276707530647986,-0.0142598615628388,0.0,0.034,0.2199999999999999,0.22,0.161511322968863,2,149.5,148.0,149.0,149.5,149.5,1.4,148.0,148.0,150.325363221951,146.92000000000002,0.49222081404751,0.5077791859524899,-0.0315887097620138,-0.0160303378570338,-0.0293102864309588,-0.0137519145259789,0,1,0,0
Wichita St Shockers vs. Eastern Kentucky Colonels,Dec 21 05:00PM ET,Eastern Kentucky Colonels,2,13.5,13.7,13.5,0.5,13.5,-0.0238095238095238,-0.0238095238095238,0.7,14.2,13.0,13.2,14.5,0.1133482944344703,720.0,0.1166965888689407,-0.0086029250777247,-0.0086029250777247,0.007,0.12,0.11,0.105753011642514,3,142.0,145.915,143.5,142.5,142.0,1.7,144.0,147.0,147.456222475596,144.82999999999998,0.5150472191818924,0.4699309502034305,-0.0143645455239899,-0.0458075485859157,-0.0123255864410015,-0.0347532564404505,0,0,1,0
Idaho State Bengals vs. UC Davis Aggies,Dec 21 06:00PM ET,Idaho State Bengals,2,-5.5,-5.65,-5.5,0.5,-5.0,-0.0238095238095238,0.0094624620574742,2.1,-5.4,-5.0,-5.9,-9.6,0.6959090909090909,-205.0,0.6818181818181819,-0.0183766233766234,0.0,0.035,0.71,0.65,0.712787060017566,2,139.0,138.405,139.0,139.5,139.0,1.8,137.0,139.0,141.105699449444,137.81,0.49222081404751,0.49222081404751,-0.0315887097620138,-0.0315887097620138,-0.0293102864309588,-0.0137519145259789,0,0,0,0
UMKC Kangaroos vs. Austin Peay Governors,Dec 21 06:00PM ET,UMKC Kangaroos,2,7.5,6.8,7.0,0.5168516246190507,7.25,-0.0069578991904731,-0.0348837209302325,2.2,6.6,7.0,5.4,10.6,0.266578947368421,265.0,0.2631578947368421,-0.0111988304093567,-0.008759926950505,0.03,0.25,0.27,0.308100385856645,2,145.0,140.665,143.5,145.5,145.0,1.1,140.0,141.0,142.466131238989,140.32999999999998,0.4689083823942211,0.5155598439676844,-0.0549011414153027,-0.0082496798418394,-0.054896711741668,0.0072776641226203,0,0,0,1
UMKC Kangaroos vs. Austin Peay Governors,Dec 21 06:00PM ET,Austin Peay Governors,2,-7.5,-6.8,-7.0,0.4831483753809493,-7.25,-0.0406611484285745,-0.0145631067961164,2.2,-6.6,-7.0,-5.4,-10.6,0.733421052631579,-350.0,0.7368421052631579,-0.0443567251461988,-0.0430418748512967,0.03,0.75,0.73,0.691899614143355,2,145.0,140.665,143.5,145.5,145.0,1.1,140.0,141.0,142.466131238989,140.32999999999998,0.4689083823942211,0.5155598439676844,-0.0549011414153027,-0.0082496798418394,-0.054896711741668,0.0072776641226203,0,0,0,1
Oregon Ducks vs. Gonzaga Bulldogs,Dec 21 06:00PM ET,Gonzaga Bulldogs,3,-12.5,-14.15,-13.0,0.5160342270972185,-13.5,-0.0077752967123053,0.008645064535642,1.6,-13.0,-14.0,-14.3,-16.7,0.8815068493150685,-1050.0,0.863013698630137,-0.0184931506849315,0.0,0.018,0.87,0.9,0.903051403194751,3,158.5,156.0927437605485,157.5,160.5,158.5,3.2,157.0,156.0,156.185487521097,150.10000000000002,0.4849567874384211,0.5150432125615789,-0.0388527363711027,-0.0087663112479449,-0.0440892349676998,0.001027034010762,1,1,0,1
Minnesota Golden Gophers vs. Campbell Fighting Camels,Dec 21 06:00PM ET,Minnesota Golden Gophers,2,-14.5,-12.7,-14.0,0.4831483753809493,-13.0,-0.0406611484285745,-0.0192307692307692,3.8,-14.7,-11.0,-14.4,-6.6,0.8915648854961832,-1000.0,0.8931297709923663,-0.0370065430752454,0.0,0.037,0.89,0.84,0.912021417220643,3,144.0,145.5,144.5,145.0,144.0,1.8,146.0,145.0,146.169154444257,142.2,0.5000013374412138,0.4849554499972073,-0.02380818636831,-0.0388540738123165,-0.0290540442004721,-0.0290540442004721,0,0,0,0
Iowa State Cyclones vs. Long Beach St 49ers,Dec 21 06:00PM ET,Long Beach St 49ers,3,36.5,33.05,35.0,0.547999242711806,37.5,0.0241897189022821,0.0564895871039796,1.1,35.1,33.0,32.7,33.1,,,0.0,0.0,0.0,0.005,0.01,0.002,0.0014862518035087,3,150.5,152.213356641055,151.0,151.0,150.5,2.8,157.0,151.0,151.02671328211,153.4,0.5075229437220032,0.4924770562779967,-0.0162865800875205,-0.0313324675315271,-0.021529763037255,-0.0365756504812615,1,1,1,0
Iowa State Cyclones vs. Long Beach St 49ers,Dec 21 06:00PM ET,Iowa State Cyclones,3,-36.5,-33.05,-35.0,0.452000757288194,-37.5,-0.0718087665213298,-0.0943951815904387,1.1,-35.1,-33.0,-32.7,-33.1,,,0.0,0.0,0.0,0.005,0.99,0.998,0.998513748196491,3,150.5,152.213356641055,151.0,151.0,150.5,2.8,157.0,151.0,151.02671328211,153.4,0.5075229437220032,0.4924770562779967,-0.0162865800875205,-0.0313324675315271,-0.021529763037255,-0.0365756504812615,1,1,1,0
San Francisco Dons vs. Morgan St Bears,Dec 21 06:00PM ET,Morgan St Bears,3,26.5,27.65,27.0,0.4839657729027816,25.5,-0.0352649963279876,-0.0558520870206213,3.2,30.6,23.0,28.1,27.2,0.0177723943968825,3000.0,0.025544788793765,-0.0083116164432258,-0.0114817446160977,0.008,0.01,0.02,0.0049595124203401,3,147.75,149.085,148.5,147.5,147.75,0.7,148.0,149.0,149.78876069026,149.17000000000002,0.5000013374412138,0.4849554499972073,-0.0294104272646685,-0.030783048792139,-0.0273607772082292,-0.0197180656732228,0,1,1,0
San Francisco Dons vs. Morgan St Bears,Dec 21 06:00PM ET,San Francisco Dons,3,-26.5,-27.65,-27.0,0.5160342270972185,-25.5,-0.0077752967123053,0.0082330394015736,3.2,-30.6,-23.0,-28.1,-27.2,0.9822276056031174,-10000.0,0.9744552112062348,-0.0127972700187731,-0.0108753298010213,0.008,0.99,0.98,0.99504048757966,3,147.75,149.085,148.5,147.5,147.75,0.7,148.0,149.0,149.78876069026,149.17000000000002,0.5000013374412138,0.4849554499972073,-0.0294104272646685,-0.030783048792139,-0.0273607772082292,-0.0197180656732228,0,1,1,0
Idaho State Bengals vs. UC Davis Aggies,Dec 21 06:00PM ET,UC Davis Aggies,2,5.5,5.65,5.5,0.5,5.0,-0.0238095238095238,-0.0473680565439333,2.1,5.4,5.0,5.9,9.6,0.3040909090909091,168.0,0.3181818181818181,-0.0292424242424242,0.0,0.035,0.29,0.35,0.287212939982434,2,139.0,138.405,139.0,139.5,139.0,1.8,137.0,139.0,141.105699449444,137.81,0.49222081404751,0.49222081404751,-0.0315887097620138,-0.0315887097620138,-0.0293102864309588,-0.0137519145259789,0,0,0,0
Minnesota Golden Gophers vs. Campbell Fighting Camels,Dec 21 06:00PM ET,Campbell Fighting Camels,2,14.5,12.7,14.0,0.5168516246190507,13.0,-0.0069578991904731,-0.0192307692307692,3.8,14.7,11.0,14.4,6.6,0.1084351145038167,645.0,0.1068702290076335,-0.0026759966072943,0.0,0.037,0.1099999999999999,0.16,0.087978582779357,3,144.0,145.5,144.5,145.0,144.0,1.8,146.0,145.0,146.169154444257,142.2,0.5000013374412138,0.4849554499972073,-0.02380818636831,-0.0388540738123165,-0.0290540442004721,-0.0290540442004721,0,0,0,0
Oregon Ducks vs. Gonzaga Bulldogs,Dec 21 06:00PM ET,Oregon Ducks,3,12.5,14.15,13.0,0.4839657729027816,13.5,-0.0352649963279876,-0.046550659022101,1.6,13.0,14.0,14.3,16.7,0.1184931506849314,660.0,0.1369863013698629,-0.0243639921722113,0.0,0.018,0.13,0.1,0.0969485968052486,3,158.5,156.0927437605485,157.5,160.5,158.5,3.2,157.0,156.0,156.185487521097,150.10000000000002,0.4849567874384211,0.5150432125615789,-0.0388527363711027,-0.0087663112479449,-0.0440892349676998,0.001027034010762,1,1,0,1
North Dakota St Bison vs. UC Irvine Anteaters,Dec 21 07:00PM ET,UC Irvine Anteaters,2,-1.5,0.1,-1.0,0.4831483753809493,-1.75,-0.0406611484285745,-0.0574827184138827,1.1,-0.8,,0.1,1.4,0.5277834635752165,-126.0,0.5427435387673957,-0.0374339277291312,-0.032035346959173,0.024,0.53,,0.495646776766075,1,144.5,137.0,141.5,142.75,144.5,2.9,137.0,,141.684726950306,136.25,0.4488307558422637,0.5511692441577363,-0.0749787679672601,0.0273597203482124,-0.0805907753207926,0.0161025131814036,0,0,0,0
Cal Poly Mustangs vs. Idaho Vandals,Dec 21 07:00PM ET,Cal Poly Mustangs,3,2.5,0.55,1.5,0.5320425632110974,1.0,0.0059762125001969,-0.0192307692307692,1.1,-0.3,1.0,2.1,0.1,0.4705963310574397,114.0,0.4411926621148794,0.0086803933574183,0.0,0.047,0.51,0.5,0.424018765179448,1,167.0,166.813460282541,167.0,166.0,167.0,2.1,171.0,167.0,166.626920565082,166.59,0.4914489286915362,0.4914489286915362,-0.0323605951179876,-0.0323605951179876,-0.0098019574777761,-0.049810458899908,1,0,0,0
Cal Poly Mustangs vs. Idaho Vandals,Dec 21 07:00PM ET,Idaho Vandals,3,-2.5,-0.55,-1.5,0.4679574367889025,-1.0,-0.044237685162317,-0.0192307692307692,1.1,0.3,-1.0,-2.1,-0.1,0.5294036689425603,-137.0,0.5588073378851207,-0.0556514274761725,0.0,0.047,0.49,0.5,0.575981234820552,1,167.0,166.813460282541,167.0,166.0,167.0,2.1,171.0,167.0,166.626920565082,166.59,0.4914489286915362,0.4914489286915362,-0.0323605951179876,-0.0323605951179876,-0.0098019574777761,-0.049810458899908,1,0,0,0
Pacific Tigers vs. Nicholls St Colonels,Dec 21 07:00PM ET,Pacific Tigers,2,-9.5,-9.7,-9.5,0.5,-9.5,-0.0238095238095238,-0.0238095238095238,2.1,-10.2,-9.0,-9.2,-13.5,0.8108860929240815,-580.0,0.8158253751705321,-0.0409657589277703,-0.0404112625431621,0.02,0.83,0.79,0.805946810677631,2,142.25,139.62,141.0,141.5,142.25,2.2,138.0,141.0,142.496040546365,138.24,0.4766713132888294,0.5077821418769288,-0.0448597871896394,-0.016027381932595,-0.0504391352242822,0.0033602923428301,0,0,0,0
Pacific Tigers vs. Nicholls St Colonels,Dec 21 07:00PM ET,Nicholls St Colonels,2,9.5,9.7,9.5,0.5,9.5,-0.0238095238095238,-0.0238095238095238,2.1,10.2,9.0,9.2,13.5,0.1891139070759184,420.0,0.1841746248294679,-0.0031937852317738,-0.0048376062351183,0.02,0.17,0.21,0.194053189322369,2,142.25,139.62,141.0,141.5,142.25,2.2,138.0,141.0,142.496040546365,138.24,0.4766713132888294,0.5077821418769288,-0.0448597871896394,-0.016027381932595,-0.0504391352242822,0.0033602923428301,0,0,0,0
North Dakota St Bison vs. UC Irvine Anteaters,Dec 21 07:00PM ET,North Dakota St Bison,2,1.5,-0.1,1.0,0.5168516246190507,1.75,-0.0069578991904731,0.009863670794835,1.1,0.8,,-0.1,-1.4,0.4722165364247834,105.0,0.4572564612326044,-0.0039739397656927,-0.0130650708309015,0.024,0.47,,0.504353223233925,1,144.5,137.0,141.5,142.75,144.5,2.9,137.0,,141.684726950306,136.25,0.4488307558422637,0.5511692441577363,-0.0749787679672601,0.0273597203482124,-0.0805907753207926,0.0161025131814036,0,0,0,0
Nebraska Cornhuskers vs. North Dakota Fighting Hawks,Dec 21 08:00PM ET,North Dakota Fighting Hawks,3,30.5,31.75,31.0,0.4839657729027816,30.0,-0.0398437509067422,-0.0352649963279876,4.7,34.5,29.0,24.8,34.5,,,0.0,0.0,0.0,0.004,0.01,0.004,0.0121765363575506,3,148.5,150.6794790084595,149.5,150.25,148.5,4.2,152.0,151.0,150.358958016919,142.86,0.5150432125615789,0.4849567874384211,-0.0087663112479449,-0.0388527363711027,-0.0157371613481325,-0.0422313112321071,0,1,0,0
